client_id,client_name,region,contract_type,consumption_kwh,billing_date,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage,estacion,consumption_outlier,co2_emissions_outlier,cost_per_kwh_outlier,total_cost_outlier,renewable_energy_percentage_outlier,meses
3402,james plc,oeste,comercial,7391.0,2024-05-14,1517.38,0.18,1330.38,49.0,Primavera,False,False,False,False,False,5
3403,"martinez, oliver and johnson",oeste,comercial,6218.0,2024-10-21,928.44,0.11,683.98,98.0,Otoño,False,False,False,False,False,10
3404,"savage, robinson and hardy",sur,residencial,6261.0,2024-05-28,1545.42,0.24,1502.64,51.0,Primavera,False,False,False,False,False,5
3405,"snyder, hernandez and phillips",sur,comercial,9936.0,2024-04-23,526.46,0.24,2384.64,49.0,Primavera,False,False,False,False,False,4
3406,"barton, garcia and castillo",norte,comercial,2494.0,2024-04-11,481.01,0.11,274.34,31.0,Primavera,False,False,False,False,False,4
3407,"warner, wilson and jones",sur,residencial,714.0,2024-09-21,235.62,0.11,78.54,41.0,Otoño,False,False,False,False,False,9
3408,jones-king,norte,residencial,9079.0,2024-07-14,415.88,0.18,1634.22,34.0,Verano,False,False,False,False,False,7
3409,gould and sons,oeste,comercial,5316.0,2024-05-05,401.7,0.11,584.76,63.0,Primavera,False,False,False,False,False,5
3410,cain-weiss,sur,residencial,9730.0,2024-08-29,1060.44,0.19,1848.7,0.0,Verano,False,False,False,False,False,8
3411,austin-watts,norte,residencial,5732.0,2024-04-27,322.29,0.2,1146.4,85.0,Primavera,False,False,False,False,False,4
3412,diaz-harris,oeste,comercial,1947.0,2024-07-19,1452.16,0.24,467.28,59.0,Verano,False,False,False,False,False,7
3413,"collins, dennis and evans",norte,comercial,5357.0,2024-07-22,754.44,0.15,803.55,52.0,Verano,False,False,False,False,False,7
3414,"duncan, rogers and mcclain",este,residencial,7677.0,2024-05-22,350.34,0.21,1612.1699999999998,66.0,Primavera,False,False,False,False,False,5
3415,"vazquez, wright and burch",sur,residencial,8300.0,2024-10-18,548.01,0.14,1162.0,49.0,Otoño,False,False,False,False,False,10
3416,manning plc,este,residencial,5943.0,2024-06-30,536.13,0.1,594.3000000000001,44.0,Verano,False,False,False,False,False,6
3417,"wallace, conrad and lee",centro,residencial,5237.0,2024-06-10,975.85,0.17,890.2900000000001,72.0,Verano,False,False,False,False,False,6
3418,"hooper, cox and reyes",norte,comercial,3116.0,2024-10-31,379.06,0.22,685.52,1.0,Otoño,False,False,False,False,False,10
3419,hoover inc,sur,comercial,4897.0,2024-01-09,512.79,0.17,832.49,1.0,Invierno,False,False,False,False,False,1
3420,stewart-harmon,este,comercial,1732.0,2024-10-06,1435.67,0.25,433.0,56.0,Otoño,False,False,False,False,False,10
3421,"mooney, thomas and wise",centro,residencial,1855.0,2024-04-06,837.53,0.11,204.05,65.0,Primavera,False,False,False,False,False,4
3422,rodriguez-grimes,norte,residencial,7841.0,2024-08-13,226.44,0.19,1489.79,53.0,Verano,False,False,False,False,False,8
3423,west llc,norte,residencial,639.0,2024-05-07,597.29,0.23,146.97,31.0,Primavera,False,False,False,False,False,5
3424,garrett-ramos,centro,comercial,8616.0,2024-05-14,995.58,0.13,1120.08,15.0,Primavera,False,False,False,False,False,5
3425,paul-cross,este,residencial,2474.0,2024-02-26,170.84,0.12,296.88,87.0,Invierno,False,False,False,False,False,2
3426,"williams, yu and martin",este,residencial,4000.0,2024-04-14,1741.61,0.22,880.0,9.0,Primavera,False,False,False,False,False,4
3427,"callahan, lewis and skinner",sur,residencial,5822.0,2024-03-20,1405.95,0.2,1164.4,13.0,Primavera,False,False,False,False,False,3
3428,"cannon, adams and waters",norte,comercial,4596.0,2024-06-26,1741.66,0.18,827.28,69.0,Verano,False,False,False,False,False,6
3429,caldwell ltd,norte,residencial,8704.0,2024-05-20,182.68,0.17,1479.68,57.0,Primavera,False,False,False,False,False,5
3430,bryant and sons,sur,comercial,3521.0,2024-02-26,1592.61,0.19,668.99,62.0,Invierno,False,False,False,False,False,2
3431,anderson-snyder,oeste,residencial,978.0,2024-01-05,282.11,0.18,176.04,6.0,Invierno,False,False,False,False,False,1
3432,"goodwin, gonzalez and johnson",este,residencial,9071.0,2024-02-17,1532.97,0.11,997.81,56.0,Invierno,False,False,False,False,False,2
3433,mills group,oeste,residencial,9904.0,2024-07-12,363.55,0.21,2079.84,67.0,Verano,False,False,False,False,False,7
3434,brown inc,centro,comercial,796.0,2024-06-16,264.51,0.21,167.16,28.0,Verano,False,False,False,False,False,6
3435,"wiley, jones and lewis",centro,residencial,6131.0,2024-04-26,383.19,0.1,613.1,46.0,Primavera,False,False,False,False,False,4
3436,washington inc,sur,residencial,5393.0,2024-01-18,1792.25,0.11,593.23,83.0,Invierno,False,False,False,False,False,1
3437,"fisher, cameron and whitehead",norte,residencial,928.0,2024-03-20,1818.57,0.22,204.16,48.0,Primavera,False,False,False,False,False,3
3438,robinson and sons,norte,comercial,125.0,2024-01-15,182.71,0.21,26.25,19.0,Invierno,False,False,False,False,False,1
3439,stevens inc,sur,comercial,5436.0,2024-10-01,1462.33,0.19,1032.84,23.0,Otoño,False,False,False,False,False,10
3440,horne group,centro,comercial,5739.0,2024-04-25,326.87,0.2,1147.8,84.0,Primavera,False,False,False,False,False,4
3441,"garcia, martinez and castillo",oeste,comercial,3800.0,2024-09-01,1256.76,0.18,684.0,6.0,Otoño,False,False,False,False,False,9
3442,dean plc,norte,residencial,8530.0,2024-05-26,1753.86,0.14,1194.2,84.0,Primavera,False,False,False,False,False,5
3443,"silva, salazar and chambers",norte,comercial,784.0,2024-08-22,150.75,0.23,180.32,97.0,Verano,False,False,False,False,False,8
3444,knox-mendoza,oeste,comercial,644.0,2024-10-24,453.63,0.18,115.92,53.0,Otoño,False,False,False,False,False,10
3445,martinez group,norte,comercial,2930.0,2024-08-13,1442.69,0.19,556.7,33.0,Verano,False,False,False,False,False,8
3446,patrick and sons,oeste,comercial,8687.0,2024-02-01,750.33,0.2,1737.4,26.0,Invierno,False,False,False,False,False,2
3447,evans and sons,norte,comercial,2663.0,2024-10-18,736.34,0.2,532.6,88.0,Otoño,False,False,False,False,False,10
3448,"jones, lindsey and castaneda",este,residencial,4681.0,2024-02-10,350.82,0.12,561.72,11.0,Invierno,False,False,False,False,False,2
3449,roberts inc,centro,residencial,4741.0,2024-03-30,1607.89,0.24,1137.84,17.0,Primavera,False,False,False,False,False,3
3450,turner-miller,este,residencial,9052.0,2024-07-03,1239.77,0.17,1538.84,50.0,Verano,False,False,False,False,False,7
3451,"garcia, villarreal and anderson",este,residencial,4982.0,2024-07-08,1622.36,0.17,846.94,29.0,Verano,False,False,False,False,False,7
3452,"mcguire, logan and marshall",norte,residencial,9161.0,2024-01-15,1907.22,0.21,1923.81,39.0,Invierno,False,False,False,False,False,1
3453,"brown, pierce and patton",centro,comercial,8709.0,2024-07-06,880.01,0.18,1567.62,85.0,Verano,False,False,False,False,False,7
3454,tate ltd,sur,comercial,7459.0,2024-10-29,65.3,0.18,1342.62,71.0,Otoño,False,False,False,False,False,10
3455,oneill ltd,este,comercial,3824.0,2024-03-16,1076.49,0.11,420.64,93.0,Primavera,False,False,False,False,False,3
3456,"greer, price and davis",sur,residencial,7444.0,2024-09-13,917.71,0.13,967.72,22.0,Otoño,False,False,False,False,False,9
3457,robertson-evans,sur,comercial,960.0,2024-10-17,219.69,0.21,201.6,54.0,Otoño,False,False,False,False,False,10
3458,"marquez, villegas and stewart",este,comercial,2060.0,2024-01-28,972.11,0.18,370.8,98.0,Invierno,False,False,False,False,False,1
3459,"martinez, cooley and smith",norte,residencial,1209.0,2024-02-20,1461.18,0.14,169.26000000000002,32.0,Invierno,False,False,False,False,False,2
3460,"cross, ellis and wilson",oeste,comercial,7396.0,2024-08-23,299.66,0.13,961.48,67.0,Verano,False,False,False,False,False,8
3461,"roberts, obrien and meza",sur,comercial,336.0,2024-04-15,1778.3,0.15,50.4,63.0,Primavera,False,False,False,False,False,4
3462,"garner, garcia and jackson",centro,residencial,5479.0,2024-09-28,1081.77,0.18,986.22,14.0,Otoño,False,False,False,False,False,9
3463,smith-moore,oeste,residencial,5052.0,2024-11-02,1203.73,0.19,959.88,28.0,Otoño,False,False,False,False,False,11
3464,diaz-joseph,oeste,comercial,6001.0,2024-08-08,1755.05,0.15,900.15,56.0,Verano,False,False,False,False,False,8
3465,martin-perkins,norte,residencial,9075.0,2024-08-15,1988.78,0.25,2268.75,22.0,Verano,False,False,False,False,False,8
3466,arias llc,centro,residencial,373.0,2024-01-25,1410.13,0.14,52.220000000000006,35.0,Invierno,False,False,False,False,False,1
3467,"anderson, castro and butler",centro,residencial,2967.0,2024-04-25,381.64,0.13,385.71,13.0,Primavera,False,False,False,False,False,4
3468,bradley-andrade,este,residencial,8284.0,2024-03-23,871.9,0.18,1491.12,57.0,Primavera,False,False,False,False,False,3
3469,"mayer, kim and chapman",centro,comercial,3793.0,2024-10-27,540.85,0.12,455.16,30.0,Otoño,False,False,False,False,False,10
3470,kelly-weaver,centro,comercial,3341.0,2024-03-16,332.64,0.22,735.02,67.0,Primavera,False,False,False,False,False,3
3471,floyd-keller,sur,comercial,4651.0,2024-10-10,521.96,0.11,511.61,19.0,Otoño,False,False,False,False,False,10
3472,carter-crosby,norte,residencial,9417.0,2024-06-21,785.81,0.2,1883.4,68.0,Verano,False,False,False,False,False,6
3473,"becker, holloway and gonzalez",centro,residencial,9412.0,2024-07-31,802.57,0.16,1505.92,52.0,Verano,False,False,False,False,False,7
3474,"bruce, hartman and adams",este,residencial,800.0,2024-05-31,310.25,0.11,88.0,57.0,Primavera,False,False,False,False,False,5
3475,stevens ltd,norte,residencial,4555.0,2024-04-20,1714.66,0.15,683.25,1.0,Primavera,False,False,False,False,False,4
3476,mosley-bruce,sur,residencial,345.0,2024-02-07,1827.31,0.14,48.3,25.0,Invierno,False,False,False,False,False,2
3477,"avila, brock and frederick",norte,comercial,3521.0,2024-03-20,1632.7,0.22,774.62,22.0,Primavera,False,False,False,False,False,3
3478,"robinson, davis and armstrong",este,residencial,4588.0,2024-01-23,1548.58,0.14,642.32,23.0,Invierno,False,False,False,False,False,1
3479,"beard, parker and lucas",norte,residencial,3627.0,2024-02-06,1799.92,0.22,797.94,34.0,Invierno,False,False,False,False,False,2
3480,bishop-davies,sur,comercial,9432.0,2024-01-21,632.42,0.23,2169.36,61.0,Invierno,False,False,False,False,False,1
3481,martin plc,este,residencial,2698.0,2024-01-20,811.41,0.17,458.66,66.0,Invierno,False,False,False,False,False,1
3482,"robertson, scott and mathis",norte,residencial,5593.0,2024-10-24,442.12,0.1,559.3000000000001,56.0,Otoño,False,False,False,False,False,10
3483,barrett llc,este,comercial,1133.0,2024-08-28,1743.48,0.25,283.25,19.0,Verano,False,False,False,False,False,8
3484,hernandez-johnson,norte,residencial,6713.0,2024-05-09,1916.78,0.18,1208.34,71.0,Primavera,False,False,False,False,False,5
3485,lewis-henson,oeste,residencial,8115.0,2024-02-26,1554.4,0.16,1298.4,10.0,Invierno,False,False,False,False,False,2
3486,"malone, roy and rocha",centro,comercial,3947.0,2024-02-09,1635.01,0.22,868.34,92.0,Invierno,False,False,False,False,False,2
3487,"estrada, white and powell",centro,comercial,6047.0,2024-04-25,1765.38,0.15,907.05,78.0,Primavera,False,False,False,False,False,4
3488,klein-gonzalez,oeste,residencial,2987.0,2024-06-09,69.62,0.23,687.01,23.0,Verano,False,False,False,False,False,6
3489,"potter, griffith and peterson",este,comercial,1098.0,2024-02-05,1556.01,0.18,197.64,42.0,Invierno,False,False,False,False,False,2
3490,fisher ltd,este,comercial,2024.0,2024-06-18,1011.74,0.18,364.32,40.0,Verano,False,False,False,False,False,6
3491,french and sons,oeste,comercial,3413.0,2024-10-20,799.39,0.22,750.86,94.0,Otoño,False,False,False,False,False,10
3492,"sanders, jones and cook",este,comercial,2779.0,2024-05-26,251.94,0.15,416.85,84.0,Primavera,False,False,False,False,False,5
3493,"ayala, hall and farrell",norte,comercial,5217.0,2024-10-31,891.49,0.25,1304.25,1.0,Otoño,False,False,False,False,False,10
3494,leonard-woodard,oeste,comercial,3322.0,2024-05-29,1977.82,0.11,365.42,57.0,Primavera,False,False,False,False,False,5
3495,"duran, cannon and glass",norte,residencial,7348.0,2024-08-23,1907.64,0.16,1175.68,46.0,Verano,False,False,False,False,False,8
3496,khan and sons,centro,residencial,7504.0,2024-06-14,143.09,0.14,1050.5600000000002,17.0,Verano,False,False,False,False,False,6
3497,jackson-hansen,oeste,comercial,4601.0,2024-04-07,333.16,0.15,690.15,56.0,Primavera,False,False,False,False,False,4
3498,"martinez, martinez and hinton",norte,residencial,8098.0,2024-02-26,929.29,0.12,971.76,22.0,Invierno,False,False,False,False,False,2
3499,smith-long,norte,residencial,9220.0,2024-11-08,946.94,0.17,1567.4,21.0,Otoño,False,False,False,False,False,11
3500,"mayo, ayers and roberts",este,comercial,4667.0,2024-05-08,1594.61,0.16,746.72,54.0,Primavera,False,False,False,False,False,5
3501,fletcher-bond,norte,residencial,6524.0,2024-05-02,846.79,0.24,1565.76,76.0,Primavera,False,False,False,False,False,5
3502,"howell, davis and romero",norte,comercial,6424.0,2024-10-19,768.27,0.11,706.64,62.0,Otoño,False,False,False,False,False,10
3503,mullins plc,norte,residencial,9484.0,2024-07-05,784.6,0.22,2086.48,66.0,Verano,False,False,False,False,False,7
3504,hamilton llc,este,residencial,3970.0,2024-10-10,1311.71,0.12,476.4,98.0,Otoño,False,False,False,False,False,10
3505,mendez-young,este,residencial,9733.0,2024-07-20,1376.74,0.23,2238.59,58.0,Verano,False,False,False,False,False,7
3506,tucker-green,oeste,comercial,2800.0,2024-05-19,544.6,0.25,700.0,99.0,Primavera,False,False,False,False,False,5
3507,king-davis,centro,comercial,5965.0,2024-08-17,540.37,0.15,894.75,93.0,Verano,False,False,False,False,False,8
3508,aguirre-humphrey,oeste,comercial,6508.0,2024-07-19,1666.36,0.15,976.2,60.0,Verano,False,False,False,False,False,7
3509,howell and sons,norte,residencial,6967.0,2024-11-01,1889.05,0.12,836.04,29.0,Otoño,False,False,False,False,False,11
3510,rios and sons,este,comercial,3595.0,2024-02-05,1667.55,0.19,683.05,67.0,Invierno,False,False,False,False,False,2
3511,cook group,centro,comercial,1466.0,2024-10-29,638.77,0.24,351.84,83.0,Otoño,False,False,False,False,False,10
3512,"lee, mcdonald and parker",norte,residencial,2448.0,2024-09-09,217.34,0.1,244.8,12.0,Otoño,False,False,False,False,False,9
3513,simmons group,centro,residencial,4805.0,2024-08-17,660.95,0.24,1153.2,58.0,Verano,False,False,False,False,False,8
3514,byrd and sons,sur,comercial,1427.0,2024-03-09,86.62,0.13,185.51,47.0,Primavera,False,False,False,False,False,3
3515,young group,norte,comercial,6394.0,2024-09-17,1847.37,0.24,1534.56,73.0,Otoño,False,False,False,False,False,9
3516,hale plc,oeste,residencial,1876.0,2024-06-05,1778.18,0.12,225.12,37.0,Verano,False,False,False,False,False,6
3517,hernandez and sons,centro,residencial,6047.0,2024-05-20,1659.48,0.19,1148.93,54.0,Primavera,False,False,False,False,False,5
3518,"johns, hernandez and brady",norte,residencial,2043.0,2024-10-02,1487.88,0.25,510.75,14.0,Otoño,False,False,False,False,False,10
3519,noble-coleman,sur,residencial,1260.0,2024-05-06,1674.73,0.2,252.0,73.0,Primavera,False,False,False,False,False,5
3520,franco-mckinney,oeste,comercial,8678.0,2024-07-25,1132.17,0.18,1562.04,38.0,Verano,False,False,False,False,False,7
3521,"taylor, preston and morgan",este,comercial,6314.0,2024-09-26,1083.08,0.18,1136.52,68.0,Otoño,False,False,False,False,False,9
3522,martinez-martinez,norte,residencial,8821.0,2024-10-27,1761.38,0.18,1587.78,4.0,Otoño,False,False,False,False,False,10
3523,"ware, daniel and rich",centro,comercial,3454.0,2024-02-20,1731.34,0.17,587.1800000000001,93.0,Invierno,False,False,False,False,False,2
3524,scott-phillips,sur,comercial,8945.0,2024-06-12,1356.22,0.2,1789.0,73.0,Verano,False,False,False,False,False,6
3525,"parker, sullivan and ward",centro,comercial,6178.0,2024-09-27,514.4,0.15,926.7,64.0,Otoño,False,False,False,False,False,9
3526,norman ltd,norte,residencial,2893.0,2024-10-17,1524.28,0.19,549.67,30.0,Otoño,False,False,False,False,False,10
3527,jones-salazar,sur,residencial,4657.0,2024-04-23,829.49,0.16,745.12,29.0,Primavera,False,False,False,False,False,4
3528,harrison-rivera,centro,residencial,8510.0,2024-10-26,740.32,0.18,1531.8,4.0,Otoño,False,False,False,False,False,10
3529,brock llc,norte,residencial,7786.0,2024-11-06,1457.45,0.12,934.32,55.0,Otoño,False,False,False,False,False,11
3530,elliott inc,oeste,comercial,3362.0,2024-10-19,1084.37,0.23,773.26,31.0,Otoño,False,False,False,False,False,10
3531,"williams, page and russell",norte,comercial,9752.0,2024-02-16,620.52,0.12,1170.24,81.0,Invierno,False,False,False,False,False,2
3532,"barker, howell and armstrong",norte,comercial,6034.0,2024-07-07,767.01,0.22,1327.48,17.0,Verano,False,False,False,False,False,7
3533,"thomas, johnson and cline",este,residencial,992.0,2024-05-25,900.35,0.24,238.08,79.0,Primavera,False,False,False,False,False,5
3534,miller-mccullough,norte,residencial,821.0,2024-03-22,1217.87,0.1,82.10000000000001,89.0,Primavera,False,False,False,False,False,3
3535,"lee, delgado and hampton",norte,residencial,5073.0,2024-08-19,557.35,0.17,862.4100000000001,82.0,Verano,False,False,False,False,False,8
3536,"taylor, bruce and hardy",oeste,residencial,2382.0,2024-07-05,574.83,0.24,571.68,72.0,Verano,False,False,False,False,False,7
3537,bauer plc,centro,comercial,4387.0,2024-01-20,168.05,0.15,658.05,35.0,Invierno,False,False,False,False,False,1
3538,"hunter, kelly and jackson",oeste,comercial,3564.0,2024-08-12,718.7,0.23,819.72,90.0,Verano,False,False,False,False,False,8
3539,richardson-williams,oeste,comercial,3071.0,2024-05-24,120.69,0.17,522.07,22.0,Primavera,False,False,False,False,False,5
3540,wheeler inc,oeste,residencial,1791.0,2024-10-18,223.44,0.16,286.56,96.0,Otoño,False,False,False,False,False,10
3541,newman-turner,oeste,comercial,1843.0,2024-03-21,1435.43,0.17,313.31,86.0,Primavera,False,False,False,False,False,3
3542,webb-carter,este,residencial,2117.0,2024-08-26,1468.91,0.22,465.74,20.0,Verano,False,False,False,False,False,8
3543,rogers inc,oeste,residencial,8959.0,2024-04-17,1024.69,0.15,1343.85,91.0,Primavera,False,False,False,False,False,4
3544,mann-price,este,comercial,5123.0,2024-01-15,1190.3,0.1,512.3000000000001,50.0,Invierno,False,False,False,False,False,1
3545,lee and sons,este,comercial,8481.0,2024-07-28,1786.16,0.18,1526.58,11.0,Verano,False,False,False,False,False,7
3546,johnson llc,norte,comercial,6656.0,2024-10-12,1993.94,0.21,1397.76,69.0,Otoño,False,False,False,False,False,10
3547,kim-brown,norte,residencial,1790.0,2024-05-13,1183.95,0.18,322.2,43.0,Primavera,False,False,False,False,False,5
3548,"evans, flowers and clark",este,residencial,6425.0,2024-06-03,1269.45,0.24,1542.0,55.0,Verano,False,False,False,False,False,6
3549,"foster, johnston and nelson",sur,comercial,2238.0,2024-06-07,947.61,0.2,447.6,10.0,Verano,False,False,False,False,False,6
